word_id,word,pos,phonetic,meaning_cn,primary_gloss,stage,year_band,gaokao_level,freq_rank,volume,volume_label,source_type,source_page,source_ref,confidence
sr-B2-0399,threaten,vt.,"/""Tretn/",威胁；危及,威胁,senior,2,2,10399,B2,必修第二册,vocabulary,120,2,high
sr-B2-0400,throughout,prep.,"/Tru:""aut/",各处；遍及；自始至终,各处,senior,2,2,10400,B2,必修第二册,vocabulary,120,1,high
sr-B2-0401,thus,adv.,/DVs/,如此；因此,如此,senior,2,2,10401,B2,必修第二册,vocabulary,120,5,high
sr-B2-0402,unusual,adj.,"/Vn""ju:Zu@l/",特别的；不寻常的,特别的,senior,2,2,10402,B2,必修第二册,vocabulary,120,2,high
sr-B2-0403,update,vt. n.,"/%Vp""deIt/",更新；向……提供最新信息更新；最新消息,更新,senior,2,2,10403,B2,必修第二册,vocabulary,120,3,high
sr-B2-0404,tip,n.,/tIp/,忠告；诀窍；实用的提示,忠告,senior,2,2,10404,B2,必修第二册,vocabulary,120,3,high
sr-B2-0405,tough,adj.,/tVf/,艰难的；严厉的,艰难的,senior,2,2,10405,B2,必修第二册,vocabulary,120,3,high
sr-B2-0406,treatment,n.,"/""tri:tm@nt/",治疗；对待；处理,治疗,senior,2,2,10406,B2,必修第二册,vocabulary,120,5,high
sr-B2-0407,try out​,,,参加……选拔（或试演）,参加……选拔（或试演）,senior,2,2,10407,B2,必修第二册,vocabulary,120,5,high
sr-B2-0408,turn to …,,,向……求助,向……求助,senior,2,2,10408,B2,必修第二册,vocabulary,120,1,high
sr-B2-0409,various,adj.,"/""ve@ri@s/",各种不同的；各种各样的,各种不同的,senior,2,2,10409,B2,必修第二册,vocabulary,120,5,high
sr-B2-0410,virtual,adj.,"/""v3:tSu@l/",很接近的；事实上的；虚拟的,很接近的,senior,2,2,10410,B2,必修第二册,vocabulary,120,5,high
sr-B2-0411,virtual choir,,"/""kwaI@(r)/",虚拟合唱团,虚拟合唱团,senior,2,2,10411,B2,必修第二册,vocabulary,120,5,high
sr-B2-0412,watch over,,,保护；照管；监督,保护,senior,2,2,10412,B2,必修第二册,vocabulary,120,2,high
sr-B2-0413,wi-fi,n.,"/""waI faI/",无线保真（用无线电波而非网线；在计算机网络传输数据的系统）,无线保真（用无线电波而非网线,senior,2,2,10413,B2,必修第二册,vocabulary,120,3,high
sr-B2-0414,wine,n.,/waIn/,葡萄酒；果酒,葡萄酒,senior,2,2,10414,B2,必修第二册,vocabulary,120,4,high
sr-B2-0415,within,adv.,"/wI""DIn/",在（某段时间、距离或范围）之内,在（某段时间、距离或范围）之内,senior,2,2,10415,B2,必修第二册,vocabulary,120,1,high
sr-B2-0416,worthwhile,adj.,"/%w3:(r)T""waIl/",值得做的；值得花时间的,值得做的,senior,2,2,10416,B2,必修第二册,vocabulary,120,1,high
sr-B3-0417,attach,vt.,,系；绑；贴,系,senior,3,3,10417,B3,必修第三册,vocabulary,116,4,high
sr-B3-0418,autonomous,adj.,"/O:""tQn@m@s/",自治的；有自治权的,自治的,senior,3,3,10418,B3,必修第三册,vocabulary,116,1,high
sr-B3-0419,(at) first hand,,,第一手；亲自,第一手,senior,3,3,10419,B3,必修第三册,vocabulary,116,3,high
sr-B3-0420,a great deal (of),,,大量,大量,senior,3,3,10420,B3,必修第三册,vocabulary,116,2,high
sr-B3-0421,absolutely,adv.,,绝对地；完全地,绝对地,senior,3,3,10421,B3,必修第三册,vocabulary,116,1,high
sr-B3-0422,by accident,,,偶然地；意外地,偶然地,senior,3,3,10422,B3,必修第三册,vocabulary,116,3,high
sr-B3-0423,admit,vt.,"/@d""mIt/",承认；广东银行,承认,senior,3,3,10423,B3,必修第三册,vocabulary,116,3,high
sr-B3-0424,bar,n.,/bA:(r)/,酒吧；小吃店；小馆子,酒吧,senior,3,3,10424,B3,必修第三册,vocabulary,116,3,high
sr-B3-0425,basis,n.,"/""beIsIs/",基础；根据；基点,基础,senior,3,3,10425,B3,必修第三册,vocabulary,116,5,high
sr-B3-0426,on the basis of,,,在某事的基础上；根据某事,在某事的基础上,senior,3,3,10426,B3,必修第三册,vocabulary,116,5,high
sr-B3-0427,be about to do sth,,,即将或正要（做某事）,即将或正要（做某事）,senior,3,3,10427,B3,必修第三册,vocabulary,116,5,high
sr-B3-0428,belief,n.,"/bI""li:f/",信仰；信心；信任,信仰,senior,3,3,10428,B3,必修第三册,vocabulary,116,1,high
sr-B3-0429,beneath,prep.,"/bI""ni:T/",在（或往）……下面；在……的表面之下,在（或往）……下面,senior,3,3,10429,B3,必修第三册,vocabulary,116,5,high
sr-B3-0430,bet,n.,/bet/,打赌；赌注；准许进入（或加入）,打赌,senior,3,3,10430,B3,必修第三册,vocabulary,116,3,high
sr-B3-0431,after all,,,毕竟；别忘了,毕竟,senior,3,3,10431,B3,必修第三册,vocabulary,116,1,high
sr-B3-0432,afterwards,adv.,"/""A:ft@w@dz/",以后；后来,以后,senior,3,3,10432,B3,必修第三册,vocabulary,116,3,high
sr-B3-0433,agency,,"/""eIdZ@nsi/",政府的）专门机构；服务机构；代理处,政府的）专门机构,senior,3,3,10433,B3,必修第三册,vocabulary,116,4,high
sr-B3-0434,agriculture,n.,,农业；农艺,农业,senior,3,3,10434,B3,必修第三册,vocabulary,116,1,high
sr-B3-0435,make a bet,,,打个赌,打个赌,senior,3,3,10435,B3,必修第三册,vocabulary,116,5,high
sr-B3-0436,beyond,prep.,"/bI""jQnd/",在更远处；超出,在更远处,senior,3,3,10436,B3,必修第三册,vocabulary,116,4,high
sr-B3-0437,bite,,/baIt/,咬；叮；蜇；咬；（咬下的）一口；咬伤,咬,senior,3,3,10437,B3,必修第三册,vocabulary,116,2,high
sr-B3-0438,boot,n.,/bu:t/,靴子,靴子,senior,3,3,10438,B3,必修第三册,vocabulary,116,3,high
sr-B3-0439,branch,n.,/brA:ntS/,树枝；分支；支流,树枝,senior,3,3,10439,B3,必修第三册,vocabulary,116,1,high
sr-B3-0440,brief,adj.,/bri:f/,简洁的；简单的；短暂的,简洁的,senior,3,3,10440,B3,必修第三册,vocabulary,116,1,high
sr-B3-0441,bring about,,,导致；引起,导致,senior,3,3,10441,B3,必修第三册,vocabulary,116,3,high
sr-B3-0442,broad,adj.,/brO:d/,宽阔的；广阔的；广泛的(；对事物的）分析；分析结果,宽阔的,senior,3,3,10442,B3,必修第三册,vocabulary,116,4,high
sr-B3-0443,apart from,,,除了……外（还）；此外,除了……外（还）,senior,3,3,10443,B3,必修第三册,vocabulary,116,3,high
sr-B3-0444,apologise,vi.,"/@""pQl@dZaIz/",道歉；谢罪,道歉,senior,3,3,10444,B3,必修第三册,vocabulary,116,5,high
sr-B3-0445,as a matter of fact,,,事实上；其实；说真的,事实上,senior,3,3,10445,B3,必修第三册,vocabulary,116,5,high
sr-B3-0446,as a result,,,所以；结果（是）,所以,senior,3,3,10446,B3,必修第三册,vocabulary,116,4,high
sr-B3-0447,aside,adv.,"/@""saId/",到旁边；在旁边；留；存,到旁边,senior,3,3,10447,B3,必修第三册,vocabulary,116,5,high
sr-B3-0448,atlantic,adj.,,大西洋的,大西洋的,senior,3,3,10448,B3,必修第三册,vocabulary,116,3,high
sr-B3-0449,carry on,,,继续做，坚持干,继续做，坚持干,senior,3,3,10449,B3,必修第三册,vocabulary,117,4,high
sr-B3-0450,carry sb through sth,,,帮助某人渡过难关,帮助某人渡过难关,senior,3,3,10450,B3,必修第三册,vocabulary,117,2,high
sr-B3-0451,chairman,n.,"/""tSe@m@n/",主席；主持人；董事长,主席,senior,3,3,10451,B3,必修第三册,vocabulary,117,2,high
sr-B3-0452,christmas carol,,,圣诞颂歌,圣诞颂歌,senior,3,3,10452,B3,必修第三册,vocabulary,117,1,high
sr-B3-0453,church,,/tS3:tS/,基督教的）教堂；礼拜堂,基督教的）教堂,senior,3,3,10453,B3,必修第三册,vocabulary,117,1,high
sr-B3-0454,claim,,/kleIm/,夺取（生命）；宣称；断言,夺取（生命）,senior,3,3,10454,B3,必修第三册,vocabulary,117,3,high
sr-B3-0455,clap,vt.,,鼓掌；拍手；击掌；鼓掌；拍手；掌声,鼓掌,senior,3,3,10455,B3,必修第三册,vocabulary,117,1,high
sr-B3-0456,climate,n.,"/""klaIm@t/",气候,气候,senior,3,3,10456,B3,必修第三册,vocabulary,117,3,high
sr-B3-0457,clinic,n.,"/""klInIk/",诊所；门诊部,诊所,senior,3,3,10457,B3,必修第三册,vocabulary,117,2,high
sr-B3-0458,in closing,,,最后,最后,senior,3,3,10458,B3,必修第三册,vocabulary,117,4,high
sr-B3-0459,collection,n.,"/k@""lekSn/",作品集；收集物；收藏品,作品集,senior,3,3,10459,B3,必修第三册,vocabulary,117,3,high
sr-B3-0460,commercial,adj.,"/k@""m3:Sl/",商业（化）的；以获利为目的的,商业（化）的,senior,3,3,10460,B3,必修第三册,vocabulary,117,1,high
sr-B3-0461,complain,vt.,"/k@m""pleIn/",抱怨；发牢骚,抱怨,senior,3,3,10461,B3,必修第三册,vocabulary,117,2,high
sr-B3-0462,congratulation,n.,,祝贺；恭喜,祝贺,senior,3,3,10462,B3,必修第三册,vocabulary,117,1,high
sr-B3-0463,construction,n.,"/k@n""strVkSn/",建筑；建造；建造物；（句子、短语等的）结构,建筑,senior,3,3,10463,B3,必修第三册,vocabulary,117,3,high
sr-B3-0464,contain,vt.,"/k@n""teIn/",包含；含有；容纳(；某地或某历史时期的）服装；戏装,包含,senior,3,3,10464,B3,必修第三册,vocabulary,117,1,high
sr-B3-0465,court,,/kO:t/,网球等的）球场；法院；法庭,网球等的）球场,senior,3,3,10465,B3,必修第三册,vocabulary,117,2,high
sr-B3-0466,crop,n.,/krQp/,庄稼；作物；一季的收成,庄稼,senior,3,3,10466,B3,必修第三册,vocabulary,117,1,high
sr-B3-0467,current,adj.,"/""kVr@nt/",当前的；现在的；水流；电流；思潮,当前的,senior,3,3,10467,B3,必修第三册,vocabulary,117,4,high
sr-B3-0468,data,,"/""deIt@/",资料；数据,资料,senior,3,3,10468,B3,必修第三册,vocabulary,117,4,high
sr-B3-0469,decade,n.,"/""dekeId/",十年；十年期,十年,senior,3,3,10469,B3,必修第三册,vocabulary,117,2,high
sr-B3-0470,decorate,vt.,"/""dek@reIt/",装饰；装潢,装饰,senior,3,3,10470,B3,必修第三册,vocabulary,117,1,high
sr-B3-0471,definitely,adv.,"/""defIn@tli/",肯定；确实,肯定,senior,3,3,10471,B3,必修第三册,vocabulary,117,3,high
sr-B3-0472,desire,n.,"/dI""zaI@(r)/",渴望；欲望；渴望；期望,渴望,senior,3,3,10472,B3,必修第三册,vocabulary,117,4,high
sr-B3-0473,in despair,,,处于绝望中,处于绝望中,senior,3,3,10473,B3,必修第三册,vocabulary,117,2,high
sr-B3-0474,determine,vt.,"/dI""t3:mIn/",查明；确定；决定,查明,senior,3,3,10474,B3,必修第三册,vocabulary,117,4,high
sr-B3-0475,diagram,n.,,简图；图解；图表；示意图,简图,senior,3,3,10475,B3,必修第三册,vocabulary,117,3,high
sr-B3-0476,disappointed,adj.,"/%dIs@""pOIntId/",失望的；沮丧的,失望的,senior,3,3,10476,B3,必修第三册,vocabulary,117,4,high
sr-B3-0477,district,n.,"/""dIstrIkt/",地区；区域,地区,senior,3,3,10477,B3,必修第三册,vocabulary,117,3,high
sr-B3-0478,diverse,adj.,"/daI""v3:s/",不同的；多种多样的,不同的,senior,3,3,10478,B3,必修第三册,vocabulary,117,3,high
sr-B3-0479,downstairs,adv.,"/%daUn""ste@z/",顺楼梯而下；在楼下；往楼下,顺楼梯而下,senior,3,3,10479,B3,必修第三册,vocabulary,117,5,high
sr-B3-0480,downtown,adv.,"/%daUn""taUn/",在市中心；往市中心,在市中心,senior,3,3,10480,B3,必修第三册,vocabulary,117,3,high
sr-B3-0481,dress (sb) up,,,穿上盛装；装扮,穿上盛装,senior,3,3,10481,B3,必修第三册,vocabulary,117,1,high
sr-B3-0482,duty,n.,"/""dju:ti;NAmE""du:ti/",责任；义务；职责；值班,责任,senior,3,3,10482,B3,必修第三册,vocabulary,117,5,high
sr-B3-0483,on duty,,,值班；值勤,值班,senior,3,3,10483,B3,必修第三册,vocabulary,117,5,high
sr-B3-0484,earn,vi.,/3:n/,挣得；赚得；赢得；博得,挣得,senior,3,3,10484,B3,必修第三册,vocabulary,117,3,high
sr-B3-0485,earn a living,,,谋生,谋生,senior,3,3,10485,B3,必修第三册,vocabulary,117,3,high
sr-B3-0486,election,n.,"/I""lekSn/",选举；推选；当选,选举,senior,3,3,10486,B3,必修第三册,vocabulary,118,2,high
sr-B3-0487,element,n.,"/""elIm@nt/",要素；基本部分,要素,senior,3,3,10487,B3,必修第三册,vocabulary,118,5,high
sr-B3-0488,elsewhere,adv.,"/%els""we@(r)/",在别处；去别处,在别处,senior,3,3,10488,B3,必修第三册,vocabulary,118,2,high
sr-B3-0489,energetic,adj.,"/%en@""dZetIk/",精力充沛的；充满活力的,精力充沛的,senior,3,3,10489,B3,必修第三册,vocabulary,118,2,high
sr-B3-0490,envelope,n.,"/""env@l@Up/",信封；塑料封套,信封,senior,3,3,10490,B3,必修第三册,vocabulary,118,1,high
sr-B3-0491,escape,vt.,"/I""skeIp/",逃走；逃脱；避开；逃跑；逃脱；解脱,逃走,senior,3,3,10491,B3,必修第三册,vocabulary,118,3,high
sr-B3-0492,eventually,adv.,"/I""ventSu@li/",最后；终于,最后,senior,3,3,10492,B3,必修第三册,vocabulary,118,5,high
sr-B3-0493,except for,,,除……之外,除……之外,senior,3,3,10493,B3,必修第三册,vocabulary,118,1,high
sr-B3-0494,export,n. vt.,"/""ekspO:t/",出口；出口商品出口；输出；传播,出口,senior,3,3,10494,B3,必修第三册,vocabulary,118,2,high
sr-B3-0495,extent,n.,"/Ik""stent/",程度；限度；大小；范围,程度,senior,3,3,10495,B3,必修第三册,vocabulary,118,5,high
sr-B3-0496,to … extent,,,到……程度；在……程度上,到……程度,senior,3,3,10496,B3,必修第三册,vocabulary,118,5,high
sr-B3-0497,external,adj.,"/Ik""st3:nl/",外部的；外面的；外界的；外来的,外部的,senior,3,3,10497,B3,必修第三册,vocabulary,118,5,high
sr-B3-0498,facility,n.,"/f@""sIl@ti/",设施；设备,设施,senior,3,3,10498,B3,必修第三册,vocabulary,118,4,high
sr-B3-0499,fade away,,,逐渐消失；（身体）变得虚弱,逐渐消失,senior,3,3,10499,B3,必修第三册,vocabulary,118,1,high
sr-B3-0500,faith,n.,/feIT/,宗教信仰；信任；相信,宗教信仰,senior,3,3,10500,B3,必修第三册,vocabulary,118,1,high
sr-B3-0501,fancy,adj.,,花哨的；精致的；昂贵的；想要；倾慕；自认为是,花哨的,senior,3,3,10501,B3,必修第三册,vocabulary,118,1,high
sr-B3-0502,fee,n.,/fi:/,专业服务费；报酬,专业服务费,senior,3,3,10502,B3,必修第三册,vocabulary,118,2,high
sr-B3-0503,figure,vt.,"/""fIg@(r)/",认为；认定；数字；人物；身材,认为,senior,3,3,10503,B3,必修第三册,vocabulary,118,1,high
sr-B3-0504,figure out,,,弄懂；弄清楚；弄明白,弄懂,senior,3,3,10504,B3,必修第三册,vocabulary,118,4,high
sr-B3-0505,financial,adj.,,财政的；财务的；金融的,财政的,senior,3,3,10505,B3,必修第三册,vocabulary,118,3,high
sr-B3-0506,first aid,,,急救,急救,senior,3,3,10506,B3,必修第三册,vocabulary,118,2,high
sr-B3-0507,flexible,adj.,"/""fleks@bl/",灵活的；可变通的,灵活的,senior,3,3,10507,B3,必修第三册,vocabulary,118,2,high
sr-B3-0508,fortune cookie,,,幸运曲奇,幸运曲奇,senior,3,3,10508,B3,必修第三册,vocabulary,118,3,high
sr-B3-0509,to be frank,,,坦白说；坦率地说,坦白说,senior,3,3,10509,B3,必修第三册,vocabulary,118,1,high
sr-B3-0510,frontier,n.,"/""frVntI@(r)/",边境；国界；边远地区,边境,senior,3,3,10510,B3,必修第三册,vocabulary,118,4,high
sr-B3-0511,globe,n.,/gl@Ub/,地球；世界；地球仪,地球,senior,3,3,10511,B3,必修第三册,vocabulary,118,4,high
sr-B3-0512,grateful,adj.,"/""greItfl/",感激的；表示感谢的,感激的,senior,3,3,10512,B3,必修第三册,vocabulary,118,1,high
sr-B3-0513,gravity,n.,,重力；引力,重力,senior,3,3,10513,B3,必修第三册,vocabulary,118,4,high
sr-B3-0514,harm,vt.,/hA:m/,伤害；损害,伤害,senior,3,3,10514,B3,必修第三册,vocabulary,118,2,high
sr-B3-0515,harvest,n. vt.,"/""hA:vIst/",收获季节；收获；收成；收割（庄稼）；捕猎（动物、鱼）,收获季节,senior,3,3,10515,B3,必修第三册,vocabulary,118,1,high
sr-B3-0516,have sth in common,,,兴趣、想法等方面）相同；有相同的特征,兴趣、想法等方面）相同,senior,3,3,10516,B3,必修第三册,vocabulary,118,1,high
sr-B3-0517,head to,,,朝……）前进；（向……）去,朝……）前进,senior,3,3,10517,B3,必修第三册,vocabulary,118,3,high
sr-B3-0518,hesitate,vi.,"/""hezIteIt/",犹豫；迟疑；顾虑,犹豫,senior,3,3,10518,B3,必修第三册,vocabulary,119,5,high
sr-B3-0519,hire,vt.,/haI@(r)/,聘任；雇用；租用；租借；租用,聘任,senior,3,3,10519,B3,必修第三册,vocabulary,119,2,high
sr-B3-0520,horrible,adj.,"/""hQr@bl/",令人震惊的；恐怖的；极坏的,令人震惊的,senior,3,3,10520,B3,必修第三册,vocabulary,119,1,high
sr-B3-0521,illustrate,,"/""Il@streIt/",举例）说明；阐明；给（书或文章）加插图,举例）说明,senior,3,3,10521,B3,必修第三册,vocabulary,119,2,high
sr-B3-0522,import,n. vt.,"/""ImpO:t/",进口；进口商品进口；输入；引进,进口,senior,3,3,10522,B3,必修第三册,vocabulary,119,2,high
sr-B3-0523,in case,,,以防；以防万一,以防,senior,3,3,10523,B3,必修第三册,vocabulary,119,5,high
sr-B3-0524,in return,,,作为回报；作为回应,作为回报,senior,3,3,10524,B3,必修第三册,vocabulary,119,5,high
sr-B3-0525,in spite,,/spaIt/,不管；尽管,不管,senior,3,3,10525,B3,必修第三册,vocabulary,119,1,high
sr-B3-0526,in that case,,,既然那样；假使那样的话,既然那样,senior,3,3,10526,B3,必修第三册,vocabulary,119,5,high
sr-B3-0527,in the hope of doing sth,,,抱着……的希望,抱着……的希望,senior,3,3,10527,B3,必修第三册,vocabulary,119,4,high
sr-B3-0528,income,n.,"/""InkVm/",收入；收益,收入,senior,3,3,10528,B3,必修第三册,vocabulary,119,2,high
sr-B3-0529,indeed,adv.,"/In""di:d/",其实；实际上；当然；确实,其实,senior,3,3,10529,B3,必修第三册,vocabulary,119,5,high
sr-B3-0530,indicate,vi.,"/""IndIkeIt/",表明；显示；象征；暗示,表明,senior,3,3,10530,B3,必修第三册,vocabulary,119,5,high
sr-B3-0531,inner,adj.,"/""In@(r)/",内部的；里面的；内心的,内部的,senior,3,3,10531,B3,必修第三册,vocabulary,119,1,high
sr-B3-0532,insurance,n.,"/In""SU@r@ns/",保险；保险业,保险,senior,3,3,10532,B3,必修第三册,vocabulary,119,2,high
sr-B3-0533,intention,n.,"/In""tenSn/",打算；计划；意图；目的,打算,senior,3,3,10533,B3,必修第三册,vocabulary,119,5,high
sr-B3-0534,item,n.,"/""aIt@m/",项目；一件商品（或物品）；一条（新闻）,项目,senior,3,3,10534,B3,必修第三册,vocabulary,119,3,high
sr-B3-0535,jazz,n.,,爵士乐(；牛仔裤,爵士乐(,senior,3,3,10535,B3,必修第三册,vocabulary,119,3,high
sr-B3-0536,journal,n.,"/""dZ3:nl/",日志；日记；报纸；刊物,日志,senior,3,3,10536,B3,必修第三册,vocabulary,119,3,high
sr-B3-0537,judge,vi.,/dZVdZ/,评价；评判；判断；法官；审判员；裁判员,评价,senior,3,3,10537,B3,必修第三册,vocabulary,119,5,high
sr-B3-0538,kindergarten,n.,"/""kInd@gA:tn/",学前班；幼儿园,学前班,senior,3,3,10538,B3,必修第三册,vocabulary,119,2,high
sr-B3-0539,lack,n.,,缺乏；短缺；没有；缺乏,缺乏,senior,3,3,10539,B3,必修第三册,vocabulary,119,4,high
sr-B3-0540,lap,,,坐着时的）大腿部；（跑道等的）一圈,坐着时的）大腿部,senior,3,3,10540,B3,必修第三册,vocabulary,119,2,high
sr-B3-0541,launch,n.,/lO:ntS/,发射；发起；上市,发射,senior,3,3,10541,B3,必修第三册,vocabulary,119,4,high
sr-B3-0542,limited,adj.,"/""lImItId/",有限的,有限的,senior,3,3,10542,B3,必修第三册,vocabulary,119,4,high
sr-B3-0543,loan,n.,/l@Un/,贷款；借款,贷款,senior,3,3,10543,B3,必修第三册,vocabulary,119,5,high
sr-B3-0544,take out a loan,,,取得贷款,取得贷款,senior,3,3,10544,B3,必修第三册,vocabulary,119,5,high
sr-B3-0545,lunar,adj.,"/""lu:n@(r)/",阴历的；月球的；月亮的,阴历的,senior,3,3,10545,B3,必修第三册,vocabulary,119,1,high
sr-B3-0546,majority,n.,"/m@""dZQr@ti/",大部分；大多数,大部分,senior,3,3,10546,B3,必修第三册,vocabulary,119,2,high
sr-B3-0547,mankind,n.,,人类,人类,senior,3,3,10547,B3,必修第三册,vocabulary,119,4,high
sr-B3-0548,in a … manner,,,以一种……的方式；带着一副……的样子,以一种……的方式,senior,3,3,10548,B3,必修第三册,vocabulary,119,5,high
sr-B3-0549,marriage,n.,,结婚；婚姻,结婚,senior,3,3,10549,B3,必修第三册,vocabulary,119,2,high
sr-B3-0550,the media,,,大众传播媒介,大众传播媒介,senior,3,3,10550,B3,必修第三册,vocabulary,120,1,high
sr-B3-0551,in memory of,,,作为对……的纪念,作为对……的纪念,senior,3,3,10551,B3,必修第三册,vocabulary,120,2,high
sr-B3-0552,mental,adj.,"/""mentl/",精神的；思想的,精神的,senior,3,3,10552,B3,必修第三册,vocabulary,120,4,high
sr-B3-0553,merry,adj.,"/""meri/",愉快的；高兴的,愉快的,senior,3,3,10553,B3,必修第三册,vocabulary,120,1,high
sr-B3-0554,merry christmas!,,,圣诞快乐,圣诞快乐,senior,3,3,10554,B3,必修第三册,vocabulary,120,1,high
sr-B3-0555,mild,adj.,/maIld/,温和的；和善的；轻微的,温和的,senior,3,3,10555,B3,必修第三册,vocabulary,120,3,high
sr-B3-0556,minority,n.,"/maI""nQr@ti/",少数民族；少数派；少数人,少数民族,senior,3,3,10556,B3,必修第三册,vocabulary,120,3,high
sr-B3-0557,mission,n.,"/""mISn/",传教,传教,senior,3,3,10557,B3,必修第三册,vocabulary,120,3,high
sr-B3-0558,moment,n.,"/""m@Um@nt/",片刻；瞬间,片刻,senior,3,3,10558,B3,必修第三册,vocabulary,120,1,high
sr-B3-0559,monitor,n.,"/""mQnIt@(r)/",监视器；监测仪；监视；监测；监控,监视器,senior,3,3,10559,B3,必修第三册,vocabulary,120,4,high
sr-B3-0560,moral,adj.,"/""mQr@l/",道德的；道义上的；品行；道德；寓意,道德的,senior,3,3,10560,B3,必修第三册,vocabulary,120,2,high
sr-B3-0561,moral dilemma,,,道德困境,道德困境,senior,3,3,10561,B3,必修第三册,vocabulary,120,2,high
sr-B3-0562,muscle,n.,"/""mVsl/",肌肉；实力；影响力,肌肉,senior,3,3,10562,B3,必修第三册,vocabulary,120,4,high
sr-B3-0563,mushroom,n.,"/""mVSrUm/",蘑菇；蕈,蘑菇,senior,3,3,10563,B3,必修第三册,vocabulary,120,3,high
sr-B3-0564,neat,adj.,/ni:t/,极好的；整洁的；整齐的,极好的,senior,3,3,10564,B3,必修第三册,vocabulary,120,3,high
sr-B3-0565,nowhere,adv.,"/""n@Uwe@(r)/",无处；哪里都不,无处,senior,3,3,10565,B3,必修第三册,vocabulary,120,5,high
sr-B3-0566,occasion,n.,"/@""keIZn/",特别的事情（或仪式、庆典）；（适当的）机会,特别的事情（或仪式、庆典）,senior,3,3,10566,B3,必修第三册,vocabulary,120,1,high
sr-B3-0567,occur,vi.,"/@""k3:(r)/",发生；出现,发生,senior,3,3,10567,B3,必修第三册,vocabulary,120,3,high
sr-B3-0568,odd,adj.,/Qd/,奇怪的；怪异的；反常的,奇怪的,senior,3,3,10568,B3,必修第三册,vocabulary,120,5,high
sr-B3-0569,on board,,,在宇宙飞船上；在船上；在飞机上,在宇宙飞船上,senior,3,3,10569,B3,必修第三册,vocabulary,120,4,high
sr-B3-0570,opera,n.,"/""Qpr@/",歌剧,歌剧,senior,3,3,10570,B3,必修第三册,vocabulary,120,5,high
sr-B3-0571,operation,n.,"/%Qp@""reISn/",手术；企业；经营,手术,senior,3,3,10571,B3,必修第三册,vocabulary,120,2,high
sr-B3-0572,option,n.,"/""QpSn/",可选择的事物；选择；选择权,可选择的事物,senior,3,3,10572,B3,必修第三册,vocabulary,120,5,high
sr-B3-0573,orbit,vi.,"/""O:bIt/",环绕地球、太阳等运行的）轨道；势力范围；沿轨道运行；环绕……运行,环绕地球、太阳等运行的）轨道,senior,3,3,10573,B3,必修第三册,vocabulary,120,4,high
sr-B3-0574,origin,n.,"/""QrIdZIn/",起源；起因；出身,起源,senior,3,3,10574,B3,必修第三册,vocabulary,120,1,high
sr-B3-0575,otherwise,adv.,"/""VD@waIz/",否则；要不然,否则,senior,3,3,10575,B3,必修第三册,vocabulary,120,4,high
sr-B3-0576,ought,,/O:t/,应该；应当,应该,senior,3,3,10576,B3,必修第三册,vocabulary,120,5,high
sr-B3-0577,oxygen,n.,"/""QksIdZ@n/",氧；氧气,氧,senior,3,3,10577,B3,必修第三册,vocabulary,120,4,high
sr-B3-0578,passive,adj.,,被动的；顺从的,被动的,senior,3,3,10578,B3,必修第三册,vocabulary,120,2,high
sr-B3-0579,patience,n.,"/""peISns/",耐心；忍耐力；毅力,耐心,senior,3,3,10579,B3,必修第三册,vocabulary,120,5,high
sr-B3-0580,per,prep.,/p@(r); p3(r):/,每；每一,每,senior,3,3,10580,B3,必修第三册,vocabulary,120,2,high
sr-B3-0581,percentage,n.,"/p@""sentIdZ/",百分率；百分比,百分率,senior,3,3,10581,B3,必修第三册,vocabulary,120,3,high
sr-B3-0582,permit,vt. vi.,"/p@""mIt/",允许；准许；允许；使有可能,允许,senior,3,3,10582,B3,必修第三册,vocabulary,120,5,high
sr-B3-0583,physician,n.,"/fI""zISn/",医师；（尤指）内科医生,医师,senior,3,3,10583,B3,必修第三册,vocabulary,120,2,high
sr-B3-0584,resident physician,,,住院医师(,住院医师(,senior,3,3,10584,B3,必修第三册,vocabulary,120,,high
sr-B3-0585,plot,n.,/plQt/,故事情节；布局；阴谋,故事情节,senior,3,3,10585,B3,必修第三册,vocabulary,121,5,high
sr-B3-0586,poetry,n.,"/""p@U@tri/",诗集；诗歌；诗作,诗集,senior,3,3,10586,B3,必修第三册,vocabulary,121,3,high
sr-B3-0587,poison,n.,"/""pOIzn/",毒物；毒药；毒素；毒死；毒害,毒物,senior,3,3,10587,B3,必修第三册,vocabulary,121,3,high
sr-B3-0588,pole,,/p@Ul/,行星的）极；地极,行星的）极,senior,3,3,10588,B3,必修第三册,vocabulary,121,2,high
sr-B3-0589,postpone,vt.,"/p@""sp@Un/",延迟；延期；延缓,延迟,senior,3,3,10589,B3,必修第三册,vocabulary,121,5,high
sr-B3-0590,precious,adj.,"/""preS@s/",珍稀的；宝贵的,珍稀的,senior,3,3,10590,B3,必修第三册,vocabulary,121,2,high
sr-B3-0591,principle,n.,"/""prIns@pl/",道德原则；法则；原则,道德原则,senior,3,3,10591,B3,必修第三册,vocabulary,121,2,high
sr-B3-0592,procedure,n.,"/pr@""si:dZ@(r)/",程序；步骤；手续,程序,senior,3,3,10592,B3,必修第三册,vocabulary,121,4,high
sr-B3-0593,provide for sb,,,提供生活所需,提供生活所需,senior,3,3,10593,B3,必修第三册,vocabulary,121,4,high
